ORDER NUMBER,QUANTITY ORDERED,PRICE EACH,SALES,ORDER LINE NUMBER,ORDER DATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,MONTH-YEAR,PRODUCT LINE,MSRP,PRODUCT CODE,CUSTOMER NAME,PHONE,ADDRESS LINE1,ADDRESS LINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACT LAST NAME,CONTACT FIRST NAME,DEALSIZE
10407,76,$94.50,"$7,182.00",6,4/22/2005,On Hold,2,4,2005,2005-04,Classic Cars,90,S24_2766,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Large
10420,39,$100.00,"$3,900.00",9,5/29/2005,In Process,2,5,2005,2005-05,Classic Cars,90,S24_2766,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10104,44,$39.60,"$1,742.40",10,1/31/2003,Shipped,1,1,2003,2003-01,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10114,24,$30.06,$721.44,1,04-01-2003,Shipped,2,4,2003,2003-04,Classic Cars,35,S24_2840,"La Corne D'abondance, Co.",(1) 42342555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small
10127,39,$38.19,"$1,489.41",12,06-03-2003,Shipped,2,6,2003,2003-06,Classic Cars,35,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small
10141,21,$42.43,$891.03,6,08-01-2003,Shipped,3,8,2003,2003-08,Classic Cars,35,S24_2840,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small
10151,30,$40.31,"$1,209.30",4,9/21/2003,Shipped,3,9,2003,2003-09,Classic Cars,35,S24_2840,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10165,27,$31.82,$859.14,13,10/22/2003,Shipped,4,10,2003,2003-10,Classic Cars,35,S24_2840,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10175,37,$31.12,"$1,151.44",2,11-06-2003,Shipped,4,11,2003,2003-11,Classic Cars,35,S24_2840,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small
10184,42,$31.82,"$1,336.44",7,11/14/2003,Shipped,4,11,2003,2003-11,Classic Cars,35,S24_2840,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small
10195,32,$28.29,$905.28,7,11/25/2003,Shipped,4,11,2003,2003-11,Classic Cars,35,S24_2840,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small
10207,42,$29.70,"$1,247.40",8,12-09-2003,Shipped,4,12,2003,2003-12,Classic Cars,35,S24_2840,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie,Small
10219,21,$40.31,$846.51,3,02-10-2004,Shipped,1,2,2004,2004-02,Classic Cars,35,S24_2840,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Sue,Small
10229,33,$32.88,"$1,085.04",2,03-11-2004,Shipped,1,3,2004,2004-03,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10246,49,$36.07,"$1,767.43",6,05-05-2004,Shipped,2,5,2004,2004-05,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10259,31,$33.24,"$1,030.44",5,6/15/2004,Shipped,2,6,2004,2004-06,Classic Cars,35,S24_2840,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10271,38,$41.72,"$1,585.36",6,7/20/2004,Shipped,3,7,2004,2004-07,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10281,20,$40.66,$813.20,2,8/19/2004,Shipped,3,8,2004,2004-08,Classic Cars,35,S24_2840,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small
10292,39,$30.06,"$1,172.34",9,09-08-2004,Shipped,3,9,2004,2004-09,Classic Cars,35,S24_2840,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small
10305,48,$31.47,"$1,510.56",6,10/13/2004,Shipped,4,10,2004,2004-10,Classic Cars,35,S24_2840,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small
10314,39,$37.13,"$1,448.07",15,10/22/2004,Shipped,4,10,2004,2004-10,Classic Cars,35,S24_2840,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small
10324,30,$100.00,"$3,000.00",9,11-05-2004,Shipped,4,11,2004,2004-11,Classic Cars,35,S24_2840,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium
10335,33,$37.13,"$1,225.29",2,11/19/2004,Shipped,4,11,2004,2004-11,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10349,36,$37.13,"$1,336.68",3,12-01-2004,Shipped,4,12,2004,2004-12,Classic Cars,35,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small
10358,36,$82.94,"$2,985.84",4,12-10-2004,Shipped,4,12,2004,2004-12,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10371,45,$100.00,"$4,500.00",8,1/23/2005,Shipped,1,1,2005,2005-01,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10383,40,$100.00,"$4,000.00",3,2/22/2005,Shipped,1,2,2005,2005-02,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10394,46,$38.90,"$1,789.40",6,3/15/2005,Shipped,1,3,2005,2005-03,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10412,30,$36.07,"$1,082.10",6,05-03-2005,Shipped,2,5,2005,2005-05,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10425,31,$33.24,"$1,030.44",5,5/31/2005,In Process,2,5,2005,2005-05,Classic Cars,35,S24_2840,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10106,49,$74.68,"$3,659.32",13,2/17/2003,Shipped,1,2,2003,2003-02,Planes,68,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10119,41,$59.60,"$2,443.60",4,4/28/2003,Shipped,2,4,2003,2003-04,Planes,68,S24_2841,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10131,35,$67.14,"$2,349.90",5,6/16/2003,Shipped,2,6,2003,2003-06,Planes,68,S24_2841,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Small
10143,27,$60.97,"$1,646.19",8,08-10-2003,Shipped,3,8,2003,2003-08,Planes,68,S24_2841,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small
10155,23,$72.62,"$1,670.26",6,10-06-2003,Shipped,4,10,2003,2003-10,Planes,68,S24_2841,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small
10167,21,$69.88,"$1,467.48",2,10/23/2003,Cancelled,4,10,2003,2003-10,Planes,68,S24_2841,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10178,34,$80.84,"$2,748.56",5,11-08-2003,Shipped,4,11,2003,2003-11,Planes,68,S24_2841,Alpha Cognac,61776555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small
10186,22,$69.20,"$1,522.40",2,11/14/2003,Shipped,4,11,2003,2003-11,Planes,68,S24_2841,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small
10198,48,$67.82,"$3,255.36",5,11/27/2003,Shipped,4,11,2003,2003-11,Planes,68,S24_2841,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10209,43,$82.21,"$3,535.03",1,01-09-2004,Shipped,1,1,2004,2004-01,Planes,68,S24_2841,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Medium
10222,32,$81.53,"$2,608.96",5,2/19/2004,Shipped,1,2,2004,2004-02,Planes,68,S24_2841,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small
10249,20,$67.82,"$1,356.40",1,05-08-2004,Shipped,2,5,2004,2004-05,Planes,68,S24_2841,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Small
10262,24,$67.14,"$1,611.36",10,6/24/2004,Cancelled,2,6,2004,2004-06,Planes,68,S24_2841,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10274,40,$65.08,"$2,603.20",2,7/21/2004,Shipped,3,7,2004,2004-07,Planes,68,S24_2841,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small
10284,30,$73.99,"$2,219.70",12,8/21/2004,Shipped,3,8,2004,2004-08,Planes,68,S24_2841,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10296,21,$71.25,"$1,496.25",8,9/15/2004,Shipped,3,9,2004,2004-09,Planes,68,S24_2841,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small
10307,25,$75.36,"$1,884.00",2,10/14/2004,Shipped,4,10,2004,2004-10,Planes,68,S24_2841,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small
10316,34,$63.71,"$2,166.14",10,11-01-2004,Shipped,4,11,2004,2004-11,Planes,68,S24_2841,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10328,48,$58.92,"$2,828.16",1,11-12-2004,Shipped,4,11,2004,2004-11,Planes,68,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10339,55,$100.00,"$5,500.00",12,11/23/2004,Shipped,4,11,2004,2004-11,Planes,68,S24_2841,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10351,25,$74.68,"$1,867.00",5,12-03-2004,Shipped,4,12,2004,2004-12,Planes,68,S24_2841,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small
10373,38,$70.44,"$2,676.72",7,1/31/2005,Shipped,1,1,2005,2005-01,Planes,68,S24_2841,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10386,39,$55.96,"$2,182.44",1,03-01-2005,Resolved,1,3,2005,2005-03,Planes,68,S24_2841,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10398,28,$57.55,"$1,611.40",3,3/30/2005,Shipped,1,3,2005,2005-03,Planes,68,S24_2841,Reims Collectables,26471555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10400,24,$61.66,"$1,479.84",2,04-01-2005,Shipped,2,4,2005,2005-04,Planes,68,S24_2841,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10415,21,$67.82,"$1,424.22",1,05-09-2005,Disputed,2,5,2005,2005-05,Planes,68,S24_2841,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10110,46,$100.00,"$4,600.00",10,3/18/2003,Shipped,1,3,2003,2003-03,Classic Cars,117,S24_2887,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10124,25,$93.95,"$2,348.75",9,5/21/2003,Shipped,2,5,2003,2003-05,Classic Cars,117,S24_2887,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Small
10148,34,$100.00,"$3,400.00",3,09-11-2003,Shipped,3,9,2003,2003-09,Classic Cars,117,S24_2887,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10161,25,$100.00,"$2,500.00",2,10/17/2003,Shipped,4,10,2003,2003-10,Classic Cars,117,S24_2887,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small
10173,23,$100.00,"$2,300.00",16,11-05-2003,Shipped,4,11,2003,2003-11,Classic Cars,117,S24_2887,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10182,20,$100.00,"$2,000.00",13,11-12-2003,Shipped,4,11,2003,2003-11,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10192,23,$100.00,"$2,300.00",1,11/20/2003,Shipped,4,11,2003,2003-11,Classic Cars,117,S24_2887,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10204,42,$100.00,"$4,200.00",7,12-02-2003,Shipped,4,12,2003,2003-12,Classic Cars,117,S24_2887,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10213,27,$100.00,"$2,700.00",3,1/22/2004,Shipped,1,1,2004,2004-01,Classic Cars,117,S24_2887,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small
10227,33,$100.00,"$3,300.00",13,03-02-2004,Shipped,1,3,2004,2004-03,Classic Cars,117,S24_2887,"Saveley & Henriot, Co.",78325555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10241,28,$98.65,"$2,762.20",5,4/13/2004,Shipped,2,4,2004,2004-04,Classic Cars,117,S24_2887,Mini Caravy,88601555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small
10267,43,$100.00,"$4,300.00",2,07-07-2004,Shipped,3,7,2004,2004-07,Classic Cars,117,S24_2887,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10279,48,$100.00,"$4,800.00",2,08-09-2004,Shipped,3,8,2004,2004-08,Classic Cars,117,S24_2887,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10288,48,$100.00,"$4,800.00",8,09-01-2004,Shipped,3,9,2004,2004-09,Classic Cars,117,S24_2887,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10302,45,$100.00,"$4,500.00",4,10-06-2003,Shipped,4,10,2003,2003-10,Classic Cars,117,S24_2887,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10311,43,$100.00,"$4,300.00",3,10/16/2004,Shipped,4,10,2004,2004-10,Classic Cars,117,S24_2887,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10332,44,$42.26,"$1,859.44",11,11/17/2004,Shipped,4,11,2004,2004-11,Classic Cars,117,S24_2887,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10346,24,$87.24,"$2,093.76",5,11/29/2004,Shipped,4,11,2004,2004-11,Classic Cars,117,S24_2887,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Small
10368,31,$100.00,"$3,100.00",5,1/19/2005,Shipped,1,1,2005,2005-01,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10380,44,$36.29,"$1,596.76",7,2/16/2005,Shipped,1,2,2005,2005-02,Classic Cars,117,S24_2887,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10407,59,$98.65,"$5,820.35",5,4/22/2005,On Hold,2,4,2005,2005-04,Classic Cars,117,S24_2887,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10420,55,$96.30,"$5,296.50",8,5/29/2005,In Process,2,5,2005,2005-05,Classic Cars,117,S24_2887,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10109,29,$32.10,$930.90,6,03-10-2003,Shipped,1,3,2003,2003-03,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Small
10122,39,$30.96,"$1,207.44",4,05-08-2003,Shipped,2,5,2003,2003-05,Classic Cars,37,S24_2972,Marseille Mini Autos,91244555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small
10135,20,$35.87,$717.40,1,07-02-2003,Shipped,3,7,2003,2003-07,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10147,25,$42.67,"$1,066.75",1,09-05-2003,Shipped,3,9,2003,2003-09,Classic Cars,37,S24_2972,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small
10160,42,$37.00,"$1,554.00",2,10-11-2003,Shipped,4,10,2003,2003-10,Classic Cars,37,S24_2972,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Small
10171,36,$35.49,"$1,277.64",4,11-05-2003,Shipped,4,11,2003,2003-11,Classic Cars,37,S24_2972,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Small
10181,37,$42.67,"$1,578.79",8,11-12-2003,Shipped,4,11,2003,2003-11,Classic Cars,37,S24_2972,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small
10192,30,$30.59,$917.70,13,11/20/2003,Shipped,4,11,2003,2003-11,Classic Cars,37,S24_2972,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Small
10203,21,$37.00,$777.00,2,12-02-2003,Shipped,4,12,2003,2003-12,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10212,34,$43.42,"$1,476.28",12,1/16/2004,Shipped,1,1,2004,2004-01,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10225,42,$36.63,"$1,538.46",3,2/22/2004,Shipped,1,2,2004,2004-02,Classic Cars,37,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Small
10239,20,$44.56,$891.20,2,04-12-2004,Shipped,2,4,2004,2004-04,Classic Cars,37,S24_2972,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10253,40,$42.67,"$1,706.80",7,06-01-2004,Cancelled,2,6,2004,2004-06,Classic Cars,37,S24_2972,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small
10266,34,$40.40,"$1,373.60",8,07-06-2004,Shipped,3,7,2004,2004-07,Classic Cars,37,S24_2972,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10278,31,$38.89,"$1,205.59",8,08-06-2004,Shipped,3,8,2004,2004-08,Classic Cars,37,S24_2972,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,,Sue,King
10287,36,$39.65,"$1,427.40",6,8/30/2004,Shipped,3,8,2004,2004-08,Classic Cars,37,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Small
10301,48,$34.36,"$1,649.28",10,10-05-2003,Shipped,4,10,2003,2003-10,Classic Cars,37,S24_2972,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10310,33,$41.91,"$1,383.03",4,10/16/2004,Shipped,4,10,2004,2004-10,Classic Cars,37,S24_2972,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Small
10321,37,$33.23,"$1,229.51",12,11-04-2004,Shipped,4,11,2004,2004-11,Classic Cars,37,S24_2972,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Small
10331,27,$42.24,"$1,140.48",13,11/17/2004,Shipped,4,11,2004,2004-11,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Small
10342,39,$40.40,"$1,575.60",9,11/24/2004,Shipped,4,11,2004,2004-11,Classic Cars,37,S24_2972,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10355,36,$38.52,"$1,386.72",4,12-07-2004,Shipped,4,12,2004,2004-12,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10367,36,$100.00,"$3,600.00",2,01-12-2005,Resolved,1,1,2005,2005-01,Classic Cars,37,S24_2972,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Medium
10378,41,$100.00,"$4,100.00",7,02-10-2005,Shipped,1,2,2005,2005-02,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10390,37,$100.00,"$3,700.00",5,03-04-2005,Shipped,1,3,2005,2005-03,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10405,47,$44.56,"$2,094.32",2,4/14/2005,Shipped,2,4,2005,2005-04,Classic Cars,37,S24_2972,Mini Caravy,88601555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small
10419,15,$42.67,$640.05,7,5/17/2005,Shipped,2,5,2005,2005-05,Classic Cars,37,S24_2972,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10105,44,$72.58,"$3,193.52",4,02-11-2003,Shipped,1,2,2003,2003-02,Vintage Cars,88,S24_3151,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10119,35,$87.62,"$3,066.70",13,4/28/2003,Shipped,2,4,2003,2003-04,Vintage Cars,88,S24_3151,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
10129,41,$94.71,"$3,883.11",4,06-12-2003,Shipped,2,6,2003,2003-06,Vintage Cars,88,S24_3151,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10142,49,$98.25,"$4,814.25",1,08-08-2003,Shipped,3,8,2003,2003-08,Vintage Cars,88,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10154,31,$91.17,"$2,826.27",2,10-02-2003,Shipped,4,10,2003,2003-10,Vintage Cars,88,S24_3151,Boards & Toys Co.,3105552373,4097 Douglas Av.,,Glendale,CA,92561,USA,NA,Young,Leslie,Small
10167,20,$79.66,"$1,593.20",11,10/23/2003,Cancelled,4,10,2003,2003-10,Vintage Cars,88,S24_3151,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10177,45,$72.58,"$3,266.10",2,11-07-2003,Shipped,4,11,2003,2003-11,Vintage Cars,88,S24_3151,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Medium
